"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","SSC-H_Gain","SSC-A_Gain","V1-A_Gain","V2-A_Gain","V3-A_Gain","V4-A_Gain","V5-A_Gain","V6-A_Gain","V7-A_Gain","V8-A_Gain","V9-A_Gain","V10-A_Gain","V11-A_Gain","V12-A_Gain","V13-A_Gain","V14-A_Gain","V15-A_Gain","V16-A_Gain","FSC-H_Gain","FSC-A_Gain","SSC-B-H_Gain","SSC-B-A_Gain","B1-A_Gain","B2-A_Gain","B3-A_Gain","B4-A_Gain","B5-A_Gain","B6-A_Gain","B7-A_Gain","B8-A_Gain","B9-A_Gain","B10-A_Gain","B11-A_Gain","B12-A_Gain","B13-A_Gain","B14-A_Gain","R1-A_Gain","R2-A_Gain","R3-A_Gain","R4-A_Gain","R5-A_Gain","R6-A_Gain","R7-A_Gain","R8-A_Gain","Violet_LaserDelay","Blue_LaserDelay","Red_LaserDelay","Violet_AreaScalingFactor","Blue_AreaScalingFactor","Red_AreaScalingFactor","SSC-H","SSC-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","FSC-H","FSC-A","SSC-B-H","SSC-B-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"08 Before",2022-02-08 08:47:21.58,"2022-02-08","8H 47M 21.58S","Before","Aurora","R0026","Flow Core",451,451,652,668,803,496,665,561,757,1315,1037,753,662,605,629,1079,1060,771,405,405,118,118,581,330,346,348,289,211,400,348,471,346,274,382,444,467,209,242,302,320,309,296,608,288,-25.825,0,26,1.03,1.27,1.13,1966207.39629488,2004830.00139831,464784.108129551,1109704.35802534,1293297.58449243,1333881.95510948,1284688.23146028,941475.208894426,1030712.84516379,835933.41612953,917927.023728045,1480005.76084643,729674.860920581,434748.431959607,386956.736691173,365652.978298869,325722.222599233,160527.406569364,2012286.49312452,2040311.73873857,1996608.24245607,1999956.5890572,138400.948094913,138964.232246115,248946.543036036,366608.074253254,510433.595401395,615729.035745333,442124.696284175,354182.132469735,346748.692054993,207550.319978712,147275.105354258,146636.479691483,116389.635380329,129505.352504557,421381.604319314,719271.61589229,799721.088784316,720276.917805794,614263.241215366,507268.973105376,506474.004148088,251480.171366924
"07 After",2022-02-07 08:51:31.63,"2022-02-07","8H 51M 31.63S","After","Aurora","R0026","Flow Core",451,451,652,668,803,496,665,561,757,1315,1037,753,662,605,629,1079,1060,771,405,405,118,118,581,330,346,348,289,211,400,348,471,346,274,382,444,467,209,242,302,320,309,296,608,288,-25.825,0,26,1.03,1.27,1.13,1983786.99295113,2005464.31326556,468157.889811039,1114725.47936447,1297598.26845655,1336566.2562138,1284707.39819223,942982.530699483,1029161.96596632,837781.929446488,929369.098194793,1500860.11939775,732509.893688977,438788.80436901,394300.453801737,374202.596543327,333772.348406968,166264.169565825,2026942.79257519,2057720.02328514,2006806.60526316,2014736.84584968,138662.938001265,139142.516831276,249111.267554754,367608.913629878,516440.805375174,626228.599180764,444093.472611266,356850.846820831,351747.724893174,211848.435512924,150519.594243557,150698.552331538,119639.956723496,134052.080263651,411293.389673403,714628.055635408,809283.261321537,736589.625283478,631062.439811843,524171.287307433,533406.211769378,261900.570437878
"07 Before",2022-02-07 08:46:16.74,"2022-02-07","8H 46M 16.74S","Before","Aurora","R0026","Flow Core",454,454,656,671,809,500,669,565,762,1323,1046,760,668,610,633,1084,1061,771,408,408,119,119,585,332,349,352,292,214,404,350,476,348,275,384,446,467,210,243,303,320,309,296,603,286,-25.825,0,25.95,1.03,1.27,1.13,1985658.57841797,2002921.23370939,475098.832415829,1113346.15807873,1322544.74157625,1355451.383413,1306228.83950812,943552.985965978,1050412.59860954,871269.021638784,949771.753990187,1536556.29703519,750188.381337769,439979.836012627,395032.08874187,371692.985342079,330419.458007447,163104.265836725,2042222.81044922,2072764.15408401,2021313.45126953,2031576.4666807,139100.735338384,139597.134436604,253525.882339938,377237.787918009,533977.530708304,650823.366081469,453401.132889464,364425.104526974,358923.865336954,211660.016612657,150536.00084553,150571.007219564,119151.023114046,131875.899718506,401120.697007297,710462.791752351,799919.288122535,724101.081851044,621156.735637158,515956.277772249,522702.830037989,253061.074051157
"03 After",2022-02-03 08:49:47.74,"2022-02-03","8H 49M 47.74S","After","Aurora","R0026","Flow Core",454,454,656,671,809,500,669,565,762,1323,1046,760,668,610,633,1084,1061,771,408,408,119,119,585,332,349,352,292,214,404,350,476,348,275,384,446,467,210,243,303,320,309,296,603,286,-25.825,0,25.95,1.03,1.27,1.13,1966364.90388407,1985609.81732035,471764.799889761,1107368.77994179,1309155.31665637,1343863.02706704,1294680.95551555,935045.008043773,1040968.21652493,860283.92245242,922047.069837642,1486102.72901776,739179.016680212,433588.187781225,391204.581928151,368485.221308793,328981.437605159,162723.69319981,2022281.02839117,2049592.11259581,2003575.60252366,2009005.29368613,137562.796449461,138132.9763419,250376.824072883,369403.209914694,517594.754107909,630696.504484024,445827.61037916,358816.091785066,352530.095743296,209145.75402589,149100.043865546,149331.463987909,118408.51678058,131524.597871703,407632.012239916,709724.354331776,796661.801250335,723654.056861949,620493.003241167,515009.920504589,521235.811605046,254267.172459522
"03 Before",2022-02-03 08:44:45.81,"2022-02-03","8H 44M 45.81S","Before","Aurora","R0026","Flow Core",449,449,638,650,781,490,648,555,750,1289,1038,762,648,595,619,1053,1037,750,405,405,118,118,578,333,348,347,291,213,398,347,469,344,271,380,440,461,206,238,300,316,302,289,577,280,-25.8,0,25.9,1.04,1.27,1.13,1945174.5838558,1978751.66619289,462473.103422481,1084922.88559129,1276204.5254827,1322943.57723753,1266706.33867798,932465.156935136,1034067.56313539,848948.982852413,949176.689031931,1564336.18716241,724660.947215373,434300.408283533,390981.231292592,366172.383186607,324727.751373555,160575.415363253,2022121.63626567,2049025.58411065,2000483.99627743,2005990.91383332,138389.10071998,138782.893192946,251480.562101737,368687.767795876,527954.345901543,637992.042987309,443858.484095792,358309.7467934,351129.944833492,209239.687148508,148844.21033974,149867.039227751,118035.825983385,131112.095230358,393806.505884685,696210.450565238,793707.341535116,721758.821433306,612328.593367198,511990.263600135,513267.805084338,252461.391688138
"02 After",2022-02-02 08:37:25.47,"2022-02-02","8H 37M 25.47S","After","Aurora","R0026","Flow Core",449,449,638,650,781,490,648,555,750,1289,1038,762,648,595,619,1053,1037,750,405,405,118,118,578,333,348,347,291,213,398,347,469,344,271,380,440,461,206,238,300,316,302,289,577,280,-25.8,0,25.9,1.04,1.27,1.13,1975183.11567896,1996340.81313163,468213.944087328,1096081.8459759,1293687.78107225,1340209.15390025,1282548.69249521,942251.912447378,1044426.45644137,850925.62400758,938433.38570773,1549309.67576684,728882.947941534,437127.102087626,393581.545929882,369586.545535886,327349.694348177,163543.870749957,2028268.94976452,2055673.56383108,2005277.6255887,2011326.41768033,138090.294685649,138238.392189271,250540.310153246,365810.001983035,519354.510163879,628559.810967705,443690.412175688,356085.27715958,351336.990186769,208646.51452345,148598.874618071,149606.967962247,118040.828579549,131984.422521226,404384.961751055,702968.362753063,798926.419742619,728766.835461032,617043.664936673,515200.992101214,519558.677265797,255386.932450927
"02 Before",2022-02-02 08:31:54.03,"2022-02-02","8H 31M 54.03S","Before","Aurora","R0026","Flow Core",445,445,629,642,770,484,639,548,741,1276,1023,750,642,588,610,1033,1014,732,404,404,117,117,578,333,348,347,291,212,398,347,468,342,269,376,435,454,209,239,299,313,299,285,568,274,-25.8,0,25.975,1.04,1.27,1.13,1976310.59709738,1989987.55186483,461724.791116626,1081114.79851885,1270969.89153008,1323192.75054091,1263596.85602053,928733.47734574,1026121.37439823,830141.667610873,925383.400633468,1535856.94345735,730998.200056268,430781.193422908,386700.773974196,366368.955866673,322103.261114931,159081.285827233,2032645.45477528,2061022.20729606,1995830.21498127,2001393.88971839,138660.498902481,138765.10299344,251569.242192206,368414.040717557,525980.348088332,630089.330457091,446109.999058134,358733.338403468,353706.061830525,209990.004197599,148543.649226499,148710.520907959,117641.292791345,130773.473407827,407037.806301574,703346.768993692,802371.505563781,723711.260320514,616799.332432589,515918.913186402,525548.518403808,252251.788176234
"01 After",2022-02-01 08:40:37.72,"2022-02-01","8H 40M 37.72S","After","Aurora","R0026","Flow Core",445,445,629,642,770,484,639,548,741,1276,1023,750,642,588,610,1033,1014,732,404,404,117,117,578,333,348,347,291,212,398,347,468,342,269,376,435,454,209,239,299,313,299,285,568,274,-25.8,0,25.95,1.04,1.27,1.13,1988207.3200431,2007432.96357739,467117.669235123,1091302.8208084,1286857.66958267,1337749.2407487,1278383.6675855,939967.101027251,1037364.73812822,836204.103724701,927432.791845471,1535880.66796406,734918.568192838,433423.914472823,389872.958580377,370122.749604682,325766.809533044,161499.549973503,2023665.74177116,2052836.01678333,1990774.87353056,1997275.05155821,138723.19753231,138862.317440766,251221.043072831,367002.30700408,519562.786456329,624765.225502238,444668.308945013,357140.928368426,352216.901640214,209800.334337702,148535.941433111,148584.638191055,117923.754205376,131320.144337626,411629.552514097,703851.652731323,802457.388495776,725398.882209027,617698.411194757,516443.296811874,520138.004716157,253921.569626229
"01 Before",2022-02-01 08:34:42.7,"2022-02-01","8H 34M 42.7S","Before","Aurora","R0026","Flow Core",446,446,635,644,787,490,656,554,741,1297,1055,778,656,605,623,1067,1040,747,408,408,118,118,581,333,350,354,301,220,405,354,474,353,275,384,445,464,201,241,306,317,309,299,636,284,-25.8,0,25.975,1.03,1.27,1.12,1994918.96796136,1981309.63749561,468885.033915165,1094532.49126599,1293827.84859957,1337808.25596107,1304909.20580152,940568.538542752,1023692.19589314,851279.281320931,970050.409334319,1594770.30040309,739266.08413518,445197.346566332,396645.774226062,375386.537735114,333295.660354824,163269.069493155,2045906.51666009,2073326.47774046,2013501.92143139,2018799.75775047,138696.672758434,138768.429090379,251361.600052211,372556.530617171,542594.676166577,660746.341750225,451093.87448751,367548.574966007,359136.93454383,216008.708190115,152105.578209369,152661.192887268,120605.591353451,134997.272893326,381761.955963862,699954.476349633,811735.719036064,726135.858993062,633264.622060097,534354.242926378,573421.700404509,260684.446912421
"31 After",2022-01-31 09:47:41.41,"2022-01-31","9H 47M 41.41S","After","Aurora","R0026","Flow Core",446,446,635,644,787,490,656,554,741,1297,1055,778,656,605,623,1067,1040,747,408,408,118,118,581,333,350,354,301,220,405,354,474,353,275,384,445,464,201,241,306,317,309,299,636,284,-25.8,0,25.975,1.03,1.27,1.12,1957326.74521806,1971031.74559231,462160.472243507,1087007.80884513,1283393.59333398,1327250.61480286,1293243.72846856,932328.004454783,1013454.65818635,832549.798478804,927338.292453268,1516577.58456384,728369.172550188,434899.51265044,386893.361903659,365149.978868938,323729.587369613,159835.787880631,2015623.19500765,2045161.22302685,1980679.38571155,1984972.12188986,136775.539380537,136937.446920906,247380.397027843,361697.670557516,515886.465914091,626021.100675949,439931.759643501,356656.349350204,348062.224878602,209401.661570011,147473.867456075,147531.675313331,116980.428339623,130925.505794592,398693.135770432,696889.946384839,795779.204448628,708285.709826167,612644.713399119,512486.769075847,516115.744755898,252742.189681542
"31 Before",2022-01-31 09:42:33.58,"2022-01-31","9H 42M 33.58S","Before","Aurora","R0026","Flow Core",446,446,633,648,777,486,648,549,740,1279,1048,758,658,596,616,1043,1023,730,407,407,118,118,578,331,348,353,296,217,407,353,476,346,272,380,438,455,212,246,305,320,307,294,623,279,-25.9,0,25.9,1.03,1.28,1.13,1963785.47148289,1981708.3283369,456630.587006322,1091082.12537204,1288760.16382122,1334379.22192054,1279578.09849457,924530.433274739,1022170.11827097,817445.600293463,913622.339886301,1468581.31690443,735924.770121009,429592.385176686,381962.471629376,360326.230273635,316048.979357702,154499.030929746,2019559.27490494,2048350.04257441,1990993.61920152,2010793.08368689,139456.363669987,139691.929770972,252978.151832366,369812.161601964,514798.904754482,625599.706858033,455292.952110953,359285.076687234,353949.468723057,209366.736530756,147431.735976531,147343.44837649,116048.453557799,127986.576485646,432127.221069933,727287.821468034,806797.749822965,722934.555848346,611396.776801007,506290.76534996,509531.275252403,247275.922846241
"28 After",2022-01-28 08:07:13.86,"2022-01-28","8H 7M 13.86S","After","Aurora","R0026","Flow Core",446,446,633,648,777,486,648,549,740,1279,1048,758,658,596,616,1043,1023,730,407,407,118,118,578,331,348,353,296,217,407,353,476,346,272,380,438,455,212,246,305,320,307,294,623,279,-25.8,0,25.95,1.03,1.28,1.13,1989289.05895322,2000853.49591639,461555.718036769,1102848.86718947,1303069.81530005,1349958.31120845,1291338.41330124,931673.952600909,1030878.36112668,826972.626507467,934146.373580446,1506244.70312895,738395.36925337,433414.3622491,389005.476152787,368449.132178114,323573.485570064,159854.050943749,2032596.87768405,2058987.03540788,2003679.63075153,2019760.02532036,139756.399020991,139788.666241441,252731.979681292,370580.314585123,523068.548443457,636706.93702461,454657.694495838,359067.411821424,356490.673748289,211668.946757518,149439.121747905,149820.129796853,118035.217892706,131216.581218287,410007.714072282,707780.995555044,803278.686197635,724854.240035702,617111.073688054,514092.294870301,519451.627165872,253006.733025591
"28 Before",2022-01-28 08:01:57.14,"2022-01-28","8H 1M 57.14S","Before","Aurora","R0026","Flow Core",435,435,620,633,773,479,633,542,729,1257,995,743,631,578,608,1037,1016,742,401,401,117,117,571,326,343,343,286,210,393,344,468,342,269,377,436,462,205,236,299,312,301,286,555,281,-25.9,0,25.9,1.05,1.27,1.13,1942852.40308039,2004517.43334218,465346.610650552,1110828.53788361,1309503.29320236,1343192.77073715,1299381.84722967,939764.847144192,1035672.47034715,848026.788095554,918574.137465861,1522107.04430596,728967.335525337,428942.913156759,394172.885257585,374690.624394612,329509.858522745,166839.20769513,2012866.19074005,2039354.93530035,1999892.50150263,2000580.23063814,137365.126182959,137989.422915826,249130.866461929,361851.78881351,508512.874968761,616229.277695592,435712.431166622,349719.344351643,350431.906814499,208632.529841027,147789.03958308,148472.207431936,117483.509567105,133819.667938586,392979.575264158,680398.820798063,788241.353964437,710864.303584483,607804.673210593,505475.112031848,479927.727892501,256377.707752638
"27 After",2022-01-27 08:11:04.16,"2022-01-27","8H 11M 4.16S","After","Aurora","R0026","Flow Core",435,435,620,633,773,479,633,542,729,1257,995,743,631,578,608,1037,1016,742,401,401,117,117,571,326,343,343,286,210,393,344,468,342,269,377,436,462,205,236,299,312,301,286,555,281,-25.9,0,25.9,1.05,1.27,1.13,1974036.70017084,2002768.6654431,467678.619018119,1108414.72912989,1305853.20313737,1339176.56623144,1295925.90298593,940345.412292291,1034797.41952029,850747.915839227,929427.746656557,1542032.18177714,737796.353248086,435280.1884326,397754.41772284,377910.853529031,330244.0254944,165643.479777404,2039111.27932802,2063859.98988105,2015488.48310554,2023298.02154939,138228.505428455,139077.387470994,252240.213700305,369363.549600018,520222.544604057,632019.470488865,447555.437024037,360056.74861158,358787.85001855,213102.937364583,150577.552317309,151285.794341873,119128.784850616,134951.695102932,405199.919483198,706240.43076272,813108.530396881,728760.087895522,626023.581896891,521276.91703545,532178.344067557,259782.393873731
"27 Before",2022-01-27 08:05:36.07,"2022-01-27","8H 5M 36.07S","Before","Aurora","R0026","Flow Core",441,441,628,640,779,481,640,543,735,1253,1025,747,642,583,610,1046,1016,737,403,403,117,117,571,326,342,343,287,209,395,347,462,344,268,375,435,454,210,243,303,318,306,293,604,284,-25.825,0,25.925,1.04,1.27,1.13,1999873.54492337,1996439.64590161,469710.342928149,1094879.81527942,1315013.7408186,1342746.12977277,1284046.4721453,931924.313183374,1046177.8079984,854451.804503853,985324.93009662,1559875.19128272,748728.351712772,439740.188198785,390413.600214962,373866.174975894,321763.271678142,158059.857125913,2051119.82385057,2093577.35233514,2013155.0183908,2020665.18496947,139197.364952717,140167.148768396,252376.632286154,376980.763295997,533954.996048623,646860.165652634,452004.915456854,369046.505739206,354155.827657628,212414.445573218,148973.646386435,149060.607878561,117534.085196276,129606.113255841,407183.232717215,726208.921161529,810511.940843188,719824.507048912,622207.71025782,519603.903846522,558208.087510132,252918.821257482
"26 After",2022-01-26 08:50:48.96,"2022-01-26","8H 50M 48.96S","After","Aurora","R0026","Flow Core",441,441,628,640,779,481,640,543,735,1253,1025,747,642,583,610,1046,1016,737,403,403,117,117,571,326,342,343,287,209,395,347,462,344,268,375,435,454,210,243,303,318,306,293,604,284,-25.825,0,25.925,1.04,1.27,1.13,1988159.96814485,2010066.85744887,468696.596738829,1095130.23554909,1315841.66370446,1344023.12139839,1282862.68355344,929705.850898027,1039987.43525622,840276.330155716,954369.811579337,1514347.36667275,738657.545228119,436727.582051783,391383.723679654,375468.914206756,325441.549395357,162822.665406839,2033524.79018203,2072067.09174733,2005613.89146011,2008683.21993049,138183.629109577,139216.397175229,248654.632369383,366643.067517124,514741.075166144,625493.54330836,442946.329025801,360090.324298051,348698.306413687,211153.104960487,149022.419567377,149499.422211433,118500.579167923,131987.894854187,408923.223795066,712544.503500342,803753.968373123,724229.84538182,621722.110437422,518725.370246106,525674.784762224,259019.643815981
"26 Before",2022-01-26 08:45:48.27,"2022-01-26","8H 45M 48.27S","Before","Aurora","R0026","Flow Core",444,444,637,650,788,486,646,549,740,1269,1037,760,650,594,625,1074,1044,762,405,405,118,118,575,327,344,345,290,212,400,351,468,351,275,385,446,468,211,246,310,329,316,305,642,295,-25.85,0,25.9,1.03,1.27,1.12,2018825.60896445,2020872.48307938,472949.054363031,1105258.67808408,1306675.24964869,1354737.50748922,1295948.29536271,938167.937145822,1035196.13514897,844309.726377584,969622.08969106,1570957.01268274,740171.174003491,444543.357636426,400124.617451727,382045.917150471,332599.740639811,165060.796891566,2055189.86794822,2078042.10154137,2024245.95904173,2030073.26487164,138996.895123458,139990.456188332,253948.19901316,373697.205363222,534323.42399763,647320.907245514,454787.460155593,370136.122643168,358580.011475083,218170.026583288,153466.72238249,154197.548223836,121532.914910981,135505.175769577,401518.485565344,712646.896641258,812215.410549573,739554.093715337,632546.811739725,529782.676222969,550661.650954219,261128.269843571
